duration,spectrum,mean_frequency,peak_frequency,frequencies_std,amplitudes_cum_sum,mode_frequency,median_frequency,frequencies_q25,frequencies_q75,iqr,freqs_skewness,freqs_kurtosis,spectral_entropy,spectral_flatness,spectral_centroid,spectral_bandwidth,spectral_spread,spectral_rolloff,energy,rms,zcr,spectral_mean,spectral_rms,spectral_std,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindex,LABEL
2.037176642711149e-15,708409.0,1.0,3194.9394457697767,2.6201225824484303e-13,1.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,0.27111160150206637,7272.406014341345,2469.166443207802,2497.8563957555452,9359.215386900776,3.7449638443064725e-06,142.61441440900686,142.61364628548296,2.037176642711149e-15,2.1789802910556024e-14,2.1694363835044057e-14,4.706454222072676e-28,153.82419992600273,0.0,200.45454545454547,5153.35,1.0,10811.0,10810.0,0.008403361344537815,705600,0.00031243599497421306,-1.63451988167979e-16,7.819935644059033e-17,9.245923908563916e-17,5.098291375783585e-17,0.34042871457619167,2.8209144329249094e-17,4.661294972144992e-17,-5.190290618654868e-17,-2.0163167395956134e-17,0.07433524067793401,-0.17969790620825374,-1.7786520288447997e-17,FAKE
3.0490707420450043e-16,708409.0,1.0,3194.9394457697767,3.916619361682365e-14,1.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,0.6968079459631316,33940.73358928044,8873.152108942735,8812.432956734596,9427.560187476518,1.669367235452834e-06,142.60169949043,142.61165366911575,3.0490707420450043e-16,2.601109355031554e-15,2.583176639901484e-15,6.672801552932721e-30,141.3756000669188,0.0,200.45454545454547,5216.421487603306,1.0,10983.0,10982.0,0.008333333333333333,705600,-6.4058022252883856e-06,2.7906437004289095e-17,2.1466490003299307e-17,2.407313521798565e-17,-5.772952490172992e-17,0.34042871457653373,-7.174934535917705e-17,6.041283615214233e-17,-5.765285886600385e-17,2.482062906631482e-18,0.07433540255830778,-0.17969790618820639,-8.548262983456688e-18,FAKE
1.4565579134495857e-16,708409.0,1.0,3194.9394457697767,1.7548086464039096e-14,1.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,0.902561435240465,-64292.528626290376,8881.815659524469,8717.771297519648,9365.068341514168,2.3647342470932467e-06,142.60657791064642,142.6274596626064,1.4565579134495857e-16,1.4519549900292689e-15,1.4446306391318746e-15,2.0869576835185687e-30,155.74795693484808,0.0,200.45454545454547,5279.487804878048,1.0,10897.0,10896.0,0.00819672131147541,705600,-3.728005214716515e-05,-7.114608115379199e-17,5.749952679455171e-17,-4.323964414950289e-17,9.583254465758619e-18,0.3404287145813742,1.8581240721222772e-16,4.4926296935476405e-17,-1.3914885484281515e-17,5.749952679455171e-19,0.0743355298192876,-0.17969790618849815,4.730294404298454e-17,FAKE
3.136866214372736e-15,708409.0,1.0,3194.9394457697767,4.045580487189906e-13,1.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,0.00608431295721004,4547.798128733338,1982.1077522276837,1988.7206062769155,9386.49190034892,3.0637210695783063e-06,142.61182767301082,142.62030723662545,3.136866214372736e-15,3.561130040841106e-14,3.547287396210271e-14,1.2583247871312244e-27,154.37670597549442,0.0,200.45454545454547,5031.630630630631,1.0,10725.0,10724.0,0.00909090909090909,705600,-8.531231072768387e-05,-9.813252572936826e-18,-6.002950597351198e-17,-6.815610576047529e-17,-1.1760569880378977e-16,0.3404287145818998,1.0670415463672484e-16,3.066641429042758e-19,-2.859643132582372e-17,2.031649946740827e-18,0.07433579355059688,-0.17969790619088222,1.3723220394966342e-17,FAKE
5.037243073093707e-12,708409.0,601.0,3194.9394457697767,5.670401857243547e-10,601.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,3.091533869934568,73.05844386128237,2745.6528823573044,651.8195633185661,8762.558107567718,0.0006407486334464054,19.903501713853835,19.90440525045018,5.037243073093707e-12,1.546722207388087e-11,1.4623991962023128e-11,2.138611409053171e-22,173.06016532122706,73.01324503311258,200.45454545454547,3728.8860759493673,1.0,10897.0,10896.0,0.01282051282051282,705604,0.0003531456250748848,5.392121892498558e-17,1.5130954290174526e-17,-3.521385725713344e-17,-1.870736166785214e-17,0.34042871456487334,1.758922210071901e-17,-1.0454113873211491e-17,-1.870736166785214e-17,-1.10043303928542e-18,0.07433592144272834,-0.1796979061840869,1.6231387329459945e-17,FAKE
3.817535259714673e-12,708409.0,1459.0,3194.9394457697767,4.2178003845970387e-10,1459.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,3.218731311074431,313.59265977869376,4591.063414565988,2605.2613635775288,8802.78883319227,0.000588587711522876,19.89730756860815,19.908562011338198,3.817535259714673e-12,1.0885450416608886e-11,1.0194089234124145e-11,1.039194553132858e-22,166.7090941800098,71.94127243066885,200.45454545454547,4650.733333333334,1.0,10983.0,10982.0,0.009615384615384614,705604,0.0002443633135579927,-5.5021651964271e-19,2.6823055332582114e-17,1.65064955892813e-17,9.35368083392607e-18,0.3404287143685157,-3.078113867625827e-17,2.7510825982135502e-17,-4.8831716118290516e-17,-8.253247794640651e-19,0.0743358525293709,-0.17969790609262054,-5.70505753804535e-17,FAKE
3.7582526490331555e-12,708409.0,1459.0,3194.9394457697767,4.1704965063107244e-10,1459.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,3.0862386081664686,88.46470690128304,4735.9389466187085,2340.5037228993774,9392.608279087694,0.0005283351730570086,19.898111204853954,19.9004846323986,3.7582526490331555e-12,1.110195406928207e-11,1.0446478889199173e-11,1.09128921182484e-22,176.52005456714875,0.0,200.45454545454547,3854.4942528735633,1.0,10897.0,10896.0,0.011627906976744186,705604,-0.0023428919712963725,6.6025982357125206e-18,-2.2971539695083145e-17,2.255887730535111e-17,1.9532686447316207e-17,0.34042871437711064,8.794611050359505e-18,3.30129911785626e-17,1.2930088211603686e-17,1.375541299106775e-19,0.07433561916147415,-0.17969790611379569,-6.575087409730385e-17,FAKE
4.06021509912246e-12,708409.0,1459.0,3194.9394457697767,4.556004086290861e-10,1459.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,3.1638517537231623,114.17112929800753,4439.626599932918,2289.7921684859566,9051.087685558356,0.0005551375006017254,19.894785475759907,19.901334315298673,4.06021509912246e-12,1.141908712627721e-11,1.0672872347515822e-11,1.139102041463679e-22,171.05957534625276,0.0,200.45454545454547,4781.698113207547,1.0,10983.0,10982.0,0.009523809523809525,705604,0.0003500610764396912,3.026190858034905e-18,-3.989069767409648e-17,3.8515156374989704e-18,1.925757818749485e-17,0.340428714574357,-4.3973055251797524e-17,2.8336150761599566e-17,2.4759743383921952e-17,-1.10043303928542e-18,0.07433477891549622,-0.1796979062152871,5.553747995143604e-18,FAKE
5.237449087024315e-12,708409.0,1459.0,3194.9394457697767,5.637678556699971e-10,1459.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,3.3554586936573148,201.88477144900153,7770.473232118776,4717.554597311941,8867.494089427531,0.0007108465585500663,19.903584748532932,19.900345750219,5.237449087024315e-12,1.4031572424154606e-11,1.3017455655969186e-11,1.6945415175512417e-22,161.27886184676905,0.0,200.45454545454547,4321.585858585859,1.0,10983.0,10982.0,0.01020408163265306,705604,3.738997390075823e-05,2.861125902142092e-17,-1.3342750601335717e-17,-2.75108259821355e-18,-4.40173215714168e-18,0.340428714209421,7.47541939280558e-17,4.236667201248867e-17,4.511775461070222e-17,4.264178027231002e-18,0.07433667315048817,-0.17969790602706154,-2.6135284683028727e-18,FAKE
4.66003078991137e-12,708409.0,1631.0,3194.9394457697767,4.783074875487744e-10,1631.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,3.7030702595964087,-555.8479062442822,2207.73310688129,2870.123130923999,8486.258871572327,0.0007819911281385575,19.90235008926373,19.921891753287635,4.66003078991137e-12,1.083979450603665e-11,9.786994327687146e-12,9.578525797018039e-23,185.87839519490677,0.0,200.45454545454547,4921.873873873874,1.0,10983.0,10982.0,0.009090909090909092,705604,-2.128230169662177e-05,-1.8157145148209432e-17,-5.2270569366057453e-17,-8.25324779464065e-18,1.3205196471425041e-17,0.34042871406140424,-2.6383833151078515e-17,4.071602245356054e-17,-5.0482365677218643e-17,-1.2414260224438645e-17,0.07433633434332801,-0.17969790596161342,5.247690056092347e-17,FAKE
4.347825730256628e-12,708409.0,1631.0,3194.9394457697767,4.896445939054698e-10,1631.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,3.2202361696182114,65.3692999824567,3178.0232029927815,2200.4533527521926,8693.922928760494,0.0006172534929202606,19.894250912610325,19.90762319080733,4.347825730256628e-12,1.197369032957074e-11,1.1156418400534028e-11,1.2446567152777425e-22,176.32152659710545,0.0,200.45454545454547,4335.6373626373625,1.0,10811.0,10810.0,0.011111111111111112,705604,-2.5502057905194436e-06,2.530995990356466e-17,-2.0908227746422982e-17,4.346710505177409e-17,9.90389735356878e-18,0.3404287144845623,4.397305525179752e-18,-3.3288099438383955e-17,-1.0591668003122167e-17,1.9945348837048237e-18,0.07433564391771981,-0.17969790614908834,1.9945348837048237e-18,FAKE
1.902347089556483e-12,708409.0,429.0,3194.9394457697767,1.880344870793597e-10,429.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,3.3104158804933266,-637.2172380394001,2367.2521624766955,5575.105870154788,9108.524989936144,0.0004856475587666356,150.01980140226715,150.03286660864964,1.902347089556483e-12,7.538400652022326e-12,7.294419780987834e-12,5.320855994126661e-23,165.90679941056956,0.0,200.45454545454547,4351.534653465346,1.0,10296.0,10295.0,0.01,705600,0.0004188459988894646,-2.375842598422949e-17,-5.465895548519054e-19,-4.79723432641689e-17,3.565585862817263e-17,0.34042871356091664,-4.2555432424336904e-17,1.7254010281491815e-17,5.685897844346947e-17,-5.393016941205467e-18,0.07433593251442483,-0.1796979059245597,2.092982503787088e-17,FAKE
5.799304333337418e-12,708409.0,6779.0,3194.9394457697767,3.652817873402657e-10,6779.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,3.797947218658439,-408.8516728410027,584.5408680930027,11950.583600347283,9206.20596775117,0.0009146288065773274,150.02258739534284,150.03420228463196,5.799304333337418e-12,1.3433690961926342e-11,1.2117430507738649e-11,1.4683212210987534e-22,164.54838916445755,0.0,200.45454545454547,5090.9152542372885,1.0,10983.0,10982.0,0.008547008547008548,705600,0.0003137227007230844,-6.70483187285004e-18,3.824304918780498e-17,-4.472924523871426e-18,-1.6033293608989227e-18,0.34042871350532666,-1.265003950148097e-16,1.8292530435710436e-17,8.38103984106255e-19,7.360739338672327e-18,0.07433608181452717,-0.17969790583410566,-2.4724067531134524e-17,FAKE
1.2919399054180586e-11,708409.0,515.0,3194.9394457697767,1.4790567192572474e-09,515.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,1.7460103440964292,840.5856504280005,10883.717811642011,9329.712583371356,9221.607717766907,0.0008753862920391355,150.02668717543006,150.0287664872396,1.2919399054180586e-11,9.80867577612935e-11,9.723220236218815e-11,9.454101176201508e-21,173.94385676369726,0.0,200.45454545454547,5034.683760683761,1.0,10811.0,10810.0,0.008620689655172414,705600,0.0006937738800625502,-5.356577637548674e-18,3.1283142189357387e-17,-1.61790508236164e-17,-1.3938033648723588e-17,0.34042871236438527,-4.9259370408992715e-17,-1.9677223974668597e-17,-5.727803043552259e-18,4.226959224188069e-18,0.07433607908490987,-0.17969790572110567,7.34251968684393e-18,FAKE
2.81784698531258e-12,708409.0,429.0,3194.9394457697767,2.2885569907830077e-10,429.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,3.8849080656427315,122.94466304924545,3598.224087509241,7358.146243402866,8999.300960023062,0.0006618770026819215,150.01821512261316,150.02756915637087,2.81784698531258e-12,6.807903868056191e-12,6.1973618132282085e-12,3.840729344405923e-23,170.11720485625764,0.0,200.45454545454547,4555.066037735849,1.0,10811.0,10810.0,0.009523809523809523,705600,0.00042548309349238825,5.3438238812687955e-17,-1.4484623203575494e-18,-7.852669938039043e-18,1.4247767729806335e-17,0.3404287139543598,1.0901186114179453e-16,8.563236359346519e-19,-8.699883748059495e-18,-1.0458080149499792e-17,0.07433553103047306,-0.17969790609305292,-2.6464044280746423e-17,FAKE
7.899109097825595e-13,708409.0,429.0,3194.9394457697767,9.468448676795812e-11,429.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,2.2129289839409156,20.619774311914412,2442.1707005586754,1981.01168513324,9176.713453787308,0.0002153788579450666,150.0077646531505,150.02375104835156,7.899109097825595e-13,4.538128790562219e-12,4.468853731588918e-12,1.9970653674336195e-23,158.2940919983393,0.0,200.45454545454547,3883.087912087912,1.0,9696.0,9695.0,0.011111111111111112,705600,0.00013351477221476698,-2.058820656608844e-17,1.1013779530265896e-17,-1.15603690851178e-17,1.2726426802135199e-17,0.34042871443299794,8.103020694497027e-17,7.269641079530342e-18,1.0084577287017656e-17,-3.1793292440552502e-18,0.0743353781573454,-0.17969790614745285,4.3954910036007394e-18,FAKE
1.3108665246038266e-12,708409.0,429.0,3194.9394457697767,1.2103493655944045e-10,429.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,3.367333237250703,-41.82879133815725,1323.1720457357703,7824.759641769454,9213.993952576666,0.0003933482524982367,150.0081276045122,150.04929569081892,1.3108665246038266e-12,4.516303875829205e-12,4.321878023903843e-12,1.867862965350299e-23,176.4646132705105,0.0,200.45454545454547,5278.09756097561,1.0,10983.0,10982.0,0.00819672131147541,705600,0.00010369074699649825,4.292549970770297e-17,-2.2171038818680414e-17,7.442727771900113e-18,5.3110285079776814e-18,0.340428714495179,-1.2008793259470413e-16,-1.7673062273544944e-17,-4.700670171726387e-18,-9.565317209908347e-19,0.0743353029362512,-0.17969790618104922,-2.4550980838764753e-17,FAKE
3.705587957884892e-12,708409.0,429.0,3194.9394457697767,2.815341834110335e-10,429.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,4.0416772912132855,72.65832926691385,3061.5745802211795,8838.59727898775,9300.764342295188,0.0008042994501694673,150.01702456840414,150.03296397778416,3.705587957884892e-12,8.363144648607942e-12,7.497386631348162e-12,5.621080629991814e-23,168.85892371120661,0.0,200.45454545454547,4941.619047619048,1.0,10983.0,10982.0,0.009615384615384614,705600,9.059218034001795e-05,-8.927629395914455e-18,-2.5689709078039558e-18,4.090311835475093e-17,-1.9157963897559285e-17,0.34042871386279405,-8.423643815502304e-17,-1.889377894604753e-17,2.3776645636057887e-17,-1.4940114499285415e-17,0.07433573324676886,-0.17969790599129412,-1.2671767846650008e-17,FAKE
3.3653581603255086e-14,642555.0,390.0,2897.8943728656295,3.6440664323517565e-12,390.0,4981.0,9962.0,9962.0,0.0,6.822843149710625e-06,-1.2001426414070182,3.5254244285747793,2946.028373668587,6597.782611073136,4882.954062723083,8912.947262790822,6.52171985990091e-05,150.0173818444321,150.03800853404587,3.3653581603255086e-14,9.003399800774931e-14,8.35078274327171e-14,6.973557242532458e-27,179.7242471949138,0.0,200.0,3954.8823529411766,1.0,8561.0,8560.0,0.009900990099009901,640000,0.00029009885279337566,1.954786444668698e-16,-1.098280612215762e-16,6.559074658222866e-18,9.175416660780653e-17,0.3473593185047492,-1.110521900936463e-16,1.197395518162241e-16,9.94246400275616e-17,-6.121803014341341e-18,0.06921174845035406,-0.18144938788514925,1.4648600070031066e-17,FAKE
4.859053384791832e-14,708409.0,344.0,3194.9394457697767,5.2382801107976646e-12,344.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,3.4007107330158197,-2158.068691897165,3395.8914627113577,3519.7376419942616,9709.530499058259,7.271961362529663e-05,150.02130540742158,150.03397850226892,4.859053384791832e-14,1.3474490555889817e-13,1.2567875554146247e-13,1.5795149594450685e-26,176.12757228983108,0.0,200.45454545454547,4692.614678899083,1.0,10897.0,10896.0,0.009259259259259259,705600,0.00017560439221532797,1.1077548311665284e-16,-5.95782614788577e-17,-5.976045799714166e-18,4.9557452973239425e-18,0.34042871462566016,-2.221043801872926e-16,2.325556359376574e-16,-3.35241593642502e-18,-1.554136300962251e-17,0.07433569575893023,-0.17969790621010798,-7.255976340659045e-17,FAKE
1.4089685043347612e-13,708409.0,687.0,3194.9394457697767,1.4248087702537933e-11,687.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,3.634345270534937,-4068.6231337786407,7308.047617524994,3154.812914192879,9629.500440075057,0.00012802543813480685,150.0281569045751,150.0283518137596,1.4089685043347612e-13,3.1767962603736436e-13,2.8472516983429184e-13,8.106842233716635e-26,179.87179931556324,0.0,200.45454545454547,4831.45045045045,1.0,10897.0,10896.0,0.00909090909090909,705600,0.0004994565241461168,2.4071803995677915e-16,-6.395097791767294e-17,1.37594810608053e-16,-1.7199351326006626e-17,0.3404287146572705,2.3347192720475246e-16,-4.933881715129867e-17,-1.0786033882410935e-16,1.1296184133606047e-18,0.0743361358230263,-0.17969790622148674,-1.826702292315068e-16,FAKE
1.6122672279760631e-13,708409.0,86.0,3194.9394457697767,1.8647544954108097e-11,86.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,3.1647729383795786,1800.9844200288512,2630.312810340943,359.28300640892417,9594.686550891765,0.00012362818112609506,150.0209958566155,150.02590127308997,1.6122672279760631e-13,4.936286380194881e-13,4.665567233776818e-13,2.176751761289187e-25,168.66033555819178,0.0,200.45454545454547,3413.6923076923076,1.0,9352.0,9351.0,0.012987012987012988,705600,-0.002041406661745102,-9.791240892580466e-17,6.489612235627102e-17,7.491920831836784e-17,-2.2045778712360188e-18,0.34042871460271884,-3.2237197439257956e-16,-1.872980207959196e-17,8.346877993884307e-17,-1.949502745638463e-18,0.07433534239241443,-0.17969790621010007,-2.6965084706027336e-17,FAKE
6.12365141787391e-14,708409.0,1888.0,3194.9394457697767,5.82213103030597e-12,1888.0,5492.0,10983.0,10983.0,0.0,-1.4596713483834321e-05,-1.2001361267229205,3.928285483508974,3660.5896549600166,7928.123919367283,4297.2161490216195,9395.580708751184,9.49468816337926e-05,150.0223645916718,150.03138417905043,6.12365141787391e-14,1.1727755815223814e-13,1.0002057277074893e-13,1.0004114977388684e-26,175.042025313055,0.0,200.45454545454547,5366.936507936508,1.0,10983.0,10982.0,0.008,705600,4.150553247014952e-06,-1.9103304942074096e-17,1.243217942510659e-16,1.3110861455714372e-16,-6.370501261798958e-17,0.340428714592025,-9.706136299523416e-17,-1.3271194391804264e-16,-6.063500128490471e-17,1.6488784904699147e-18,0.07433508130137062,-0.17969790621880746,-2.493359352716109e-17,FAKE
